# time(seconds) Ndecays
3.637954744343042978e-05 1.124200000000000000e+04
3.644205525690711716e-05 1.168400000000000000e+04
3.650456307038379777e-05 1.036010000000000000e+05
3.656707088386048515e-05 2.870800000000000000e+05
3.662957869733717253e-05 5.568790000000000000e+05
3.669208651081385313e-05 9.177550000000000000e+05
3.675459432429054052e-05 1.357665000000000000e+06
3.681710213776722112e-05 1.878960000000000000e+06
3.687960995124390850e-05 2.473263000000000000e+06
3.694211776472058911e-05 3.142429000000000000e+06
3.700462557819727649e-05 3.872385000000000000e+06
3.706713339167396387e-05 4.657097000000000000e+06
3.712964120515064448e-05 5.498172000000000000e+06
3.719214901862733186e-05 6.385118000000000000e+06
3.725465683210401246e-05 7.312166000000000000e+06
3.731716464558069985e-05 8.257341000000000000e+06
3.737967245905738723e-05 9.235570000000000000e+06
3.744218027253406783e-05 1.021747400000000000e+07
3.750468808601075521e-05 1.120996200000000000e+07
3.756719589948743582e-05 1.220407300000000000e+07
3.762970371296412320e-05 1.319084200000000000e+07
3.769221152644080381e-05 1.415341400000000000e+07
3.775471933991749119e-05 1.509120800000000000e+07
3.781722715339417857e-05 1.598826400000000000e+07
3.787973496687085917e-05 1.685074600000000000e+07
3.794224278034754656e-05 1.767671600000000000e+07
3.800475059382422716e-05 1.842597200000000000e+07
3.806725840730091454e-05 1.911889000000000000e+07
3.812976622077760192e-05 1.974173100000000000e+07
3.819227403425428253e-05 2.031840600000000000e+07
3.825478184773096991e-05 2.079484000000000000e+07
3.831728966120765052e-05 2.121301900000000000e+07
3.837979747468433790e-05 2.152477300000000000e+07
3.844230528816102528e-05 2.176642900000000000e+07
3.850481310163770589e-05 2.191095300000000000e+07
3.856732091511439327e-05 2.196276600000000000e+07
3.862982872859107387e-05 2.193887500000000000e+07
3.869233654206776125e-05 2.182149400000000000e+07
3.875484435554444186e-05 2.161705700000000000e+07
3.881735216902112924e-05 2.133340900000000000e+07
3.887985998249781662e-05 2.095401500000000000e+07
3.894236779597449723e-05 2.049773700000000000e+07
3.900487560945118461e-05 1.997219700000000000e+07
3.906738342292786521e-05 1.937016900000000000e+07
3.912989123640455260e-05 1.869560400000000000e+07
3.919239904988123998e-05 1.795855200000000000e+07
3.925490686335792058e-05 1.717071200000000000e+07
3.931741467683460796e-05 1.633518700000000000e+07
3.937992249031128857e-05 1.545335700000000000e+07
3.944243030378797595e-05 1.454102800000000000e+07
3.950493811726466333e-05 1.359561100000000000e+07
3.956744593074134394e-05 1.263647400000000000e+07
3.962995374421803132e-05 1.165839200000000000e+07
3.969246155769471193e-05 1.068261000000000000e+07
3.975496937117139931e-05 9.691074000000000000e+06
3.981747718464807991e-05 8.724802000000000000e+06
3.987998499812476729e-05 7.773784000000000000e+06
3.994249281160145468e-05 6.850383000000000000e+06
4.000500062507813528e-05 5.964099000000000000e+06
4.006750843855482266e-05 5.113251000000000000e+06
4.013001625203150327e-05 4.309072000000000000e+06
4.019252406550819065e-05 3.560528000000000000e+06
4.025503187898487803e-05 2.869774000000000000e+06
4.031753969246155864e-05 2.242168000000000000e+06
4.038004750593824602e-05 1.688352000000000000e+06
4.044255531941492662e-05 1.202819000000000000e+06
4.050506313289161400e-05 7.999910000000000000e+05
4.056757094636830139e-05 4.757620000000000000e+05
4.063007875984498199e-05 2.342530000000000000e+05
4.069258657332166937e-05 7.615700000000000000e+04
4.075509438679834998e-05 4.713000000000000000e+03
4.081760220027503736e-05 1.901300000000000000e+04
4.088011001375171797e-05 1.189410000000000000e+05
4.094261782722840535e-05 3.034530000000000000e+05
4.100512564070509273e-05 5.703900000000000000e+05
4.106763345418177333e-05 9.207810000000000000e+05
4.113014126765846072e-05 1.343673000000000000e+06
4.119264908113514132e-05 1.841484000000000000e+06
4.125515689461182870e-05 2.408605000000000000e+06
4.131766470808851608e-05 3.040553000000000000e+06
4.138017252156519669e-05 3.736351000000000000e+06
4.144268033504188407e-05 4.482238000000000000e+06
4.150518814851856468e-05 5.269786000000000000e+06
4.156769596199525206e-05 6.107414000000000000e+06
4.163020377547193944e-05 6.974838000000000000e+06
4.169271158894862005e-05 7.868818000000000000e+06
4.175521940242530743e-05 8.780188000000000000e+06
4.181772721590198803e-05 9.703253000000000000e+06
4.188023502937867541e-05 1.063307100000000000e+07
4.194274284285535602e-05 1.155931800000000000e+07
4.200525065633204340e-05 1.247772400000000000e+07
4.206775846980873078e-05 1.337623700000000000e+07
4.213026628328541139e-05 1.424089400000000000e+07
4.219277409676209877e-05 1.508117000000000000e+07
4.225528191023877937e-05 1.588206400000000000e+07
4.231778972371546676e-05 1.662660100000000000e+07
4.238029753719215414e-05 1.733151400000000000e+07
4.244280535066883474e-05 1.796980200000000000e+07
4.250531316414552212e-05 1.855367100000000000e+07
4.256782097762220273e-05 1.906671800000000000e+07
4.263032879109889011e-05 1.950067600000000000e+07
4.269283660457557749e-05 1.987109200000000000e+07
4.275534441805225810e-05 2.015775900000000000e+07
4.281785223152894548e-05 2.037385100000000000e+07
4.288036004500562609e-05 2.049234000000000000e+07
4.294286785848231347e-05 2.054551400000000000e+07
4.300537567195899407e-05 2.049325500000000000e+07
4.306788348543568145e-05 2.036820800000000000e+07
4.313039129891236884e-05 2.016166900000000000e+07
4.319289911238904944e-05 1.988780500000000000e+07
4.325540692586573682e-05 1.951200600000000000e+07
4.331791473934241743e-05 1.907652700000000000e+07
4.338042255281910481e-05 1.856266500000000000e+07
4.344293036629579219e-05 1.799462500000000000e+07
4.350543817977247280e-05 1.736359400000000000e+07
4.356794599324916018e-05 1.666441900000000000e+07
4.363045380672584078e-05 1.592582600000000000e+07
4.369296162020252816e-05 1.514332000000000000e+07
4.375546943367921555e-05 1.431023400000000000e+07
4.381797724715589615e-05 1.344720800000000000e+07
4.388048506063258353e-05 1.256207800000000000e+07
4.394299287410926414e-05 1.166167700000000000e+07
4.400550068758595152e-05 1.074432400000000000e+07
4.406800850106263213e-05 9.825949000000000000e+06
4.413051631453931951e-05 8.909915000000000000e+06
4.419302412801600689e-05 8.009416000000000000e+06
4.425553194149268749e-05 7.121151000000000000e+06
4.431803975496937488e-05 6.266341000000000000e+06
4.438054756844605548e-05 5.440263000000000000e+06
4.444305538192274286e-05 4.654562000000000000e+06
4.450556319539943024e-05 3.909421000000000000e+06
4.456807100887611085e-05 3.216337000000000000e+06
4.463057882235279823e-05 2.581651000000000000e+06
4.469308663582947884e-05 2.007089000000000000e+06
4.475559444930616622e-05 1.497982000000000000e+06
4.481810226278285360e-05 1.059017000000000000e+06
4.488061007625953420e-05 6.921440000000000000e+05
4.494311788973622159e-05 4.011940000000000000e+05
4.500562570321290219e-05 1.894970000000000000e+05
4.506813351668958957e-05 5.488200000000000000e+04
4.513064133016627018e-05 1.106000000000000000e+03
4.519314914364295756e-05 2.779600000000000000e+04
4.525565695711964494e-05 1.341480000000000000e+05
4.531816477059632555e-05 3.192790000000000000e+05
4.538067258407301293e-05 5.810830000000000000e+05
4.544318039754969353e-05 9.184200000000000000e+05
4.550568821102638092e-05 1.327833000000000000e+06
4.556819602450306830e-05 1.804339000000000000e+06
4.563070383797974890e-05 2.347716000000000000e+06
4.569321165145643628e-05 2.945718000000000000e+06
4.575571946493311689e-05 3.601715000000000000e+06
4.581822727840980427e-05 4.305502000000000000e+06
4.588073509188649165e-05 5.051015000000000000e+06
4.594324290536317226e-05 5.833156000000000000e+06
4.600575071883985964e-05 6.655680000000000000e+06
4.606825853231654024e-05 7.492752000000000000e+06
4.613076634579322763e-05 8.342962000000000000e+06
4.619327415926990823e-05 9.211430000000000000e+06
4.625578197274659561e-05 1.007895600000000000e+07
4.631828978622328299e-05 1.094352800000000000e+07
4.638079759969996360e-05 1.179206500000000000e+07
4.644330541317665098e-05 1.262625200000000000e+07
4.650581322665333159e-05 1.343671500000000000e+07
4.656832104013001897e-05 1.421304200000000000e+07
4.663082885360670635e-05 1.494722600000000000e+07
4.669333666708338696e-05 1.564940700000000000e+07
4.675584448056007434e-05 1.628655600000000000e+07
4.681835229403675494e-05 1.689217700000000000e+07
4.688086010751344232e-05 1.741885900000000000e+07
4.694336792099012971e-05 1.788579000000000000e+07
4.700587573446681031e-05 1.828360800000000000e+07
4.706838354794349769e-05 1.862006200000000000e+07
4.713089136142017830e-05 1.886652600000000000e+07
4.719339917489686568e-05 1.905524600000000000e+07
4.725590698837354628e-05 1.915487700000000000e+07
4.731841480185023367e-05 1.918807400000000000e+07
4.738092261532692105e-05 1.913967600000000000e+07
4.744343042880360165e-05 1.901053300000000000e+07
4.750593824228028903e-05 1.880882400000000000e+07
4.756844605575696964e-05 1.852531700000000000e+07
4.763095386923365702e-05 1.817068000000000000e+07
4.769346168271034440e-05 1.775081800000000000e+07
4.775596949618702501e-05 1.727055500000000000e+07
4.781847730966371239e-05 1.672374400000000000e+07
4.788098512314039300e-05 1.612155600000000000e+07
4.794349293661708038e-05 1.546917700000000000e+07
4.800600075009376776e-05 1.476608000000000000e+07
4.806850856357044836e-05 1.401230200000000000e+07
4.813101637704713575e-05 1.324187000000000000e+07
4.819352419052381635e-05 1.242999600000000000e+07
4.825603200400050373e-05 1.160363800000000000e+07
4.831853981747718434e-05 1.075266700000000000e+07
4.838104763095387172e-05 9.899834000000000000e+06
4.844355544443055910e-05 9.041687000000000000e+06
4.850606325790723971e-05 8.186988000000000000e+06
4.856857107138392709e-05 7.350324000000000000e+06
4.863107888486060769e-05 6.528841000000000000e+06
4.869358669833729507e-05 5.724786000000000000e+06
4.875609451181398246e-05 4.959713000000000000e+06
4.881860232529066306e-05 4.228203000000000000e+06
4.888111013876735044e-05 3.544200000000000000e+06
4.894361795224403105e-05 2.908060000000000000e+06
4.900612576572071843e-05 2.321149000000000000e+06
4.906863357919739904e-05 1.793978000000000000e+06
4.913114139267408642e-05 1.328969000000000000e+06
4.919364920615077380e-05 9.282660000000000000e+05
4.925615701962745440e-05 5.982950000000000000e+05
4.931866483310414179e-05 3.370410000000000000e+05
4.938117264658082239e-05 1.509430000000000000e+05
4.944368046005750977e-05 3.805700000000000000e+04
4.950618827353419715e-05 0.000000000000000000e+00
4.956869608701087776e-05 3.719500000000000000e+04
4.963120390048756514e-05 1.491180000000000000e+05
4.969371171396424575e-05 3.338900000000000000e+05
4.975621952744093313e-05 5.904350000000000000e+05
4.981872734091762051e-05 9.167080000000000000e+05
4.988123515439430111e-05 1.309545000000000000e+06
4.994374296787098850e-05 1.764800000000000000e+06
5.000625078134766910e-05 2.275630000000000000e+06
5.006875859482435648e-05 2.848717000000000000e+06
5.013126640830103709e-05 3.465888000000000000e+06
5.019377422177772447e-05 4.135036000000000000e+06
5.025628203525441185e-05 4.840783000000000000e+06
5.031878984873109246e-05 5.576148000000000000e+06
5.038129766220777984e-05 6.340686000000000000e+06
5.044380547568446044e-05 7.130094000000000000e+06
5.050631328916114783e-05 7.930676000000000000e+06
5.056882110263783521e-05 8.743132000000000000e+06
5.063132891611451581e-05 9.552367000000000000e+06
5.069383672959120319e-05 1.035284700000000000e+07
5.075634454306788380e-05 1.114708600000000000e+07
5.081885235654457118e-05 1.192327300000000000e+07
5.088136017002125856e-05 1.268641500000000000e+07
5.094386798349793917e-05 1.339234100000000000e+07
5.100637579697462655e-05 1.409121600000000000e+07
5.106888361045130715e-05 1.472452200000000000e+07
5.113139142392799454e-05 1.532048000000000000e+07
5.119389923740467514e-05 1.586445900000000000e+07
5.125640705088136252e-05 1.634429500000000000e+07
5.131891486435804990e-05 1.677628100000000000e+07
5.138142267783473051e-05 1.714354700000000000e+07
5.144393049131141789e-05 1.744393300000000000e+07
5.150643830478809850e-05 1.767026900000000000e+07
5.156894611826478588e-05 1.782839400000000000e+07
5.163145393174147326e-05 1.791583600000000000e+07
5.169396174521815387e-05 1.792176100000000000e+07
5.175646955869484125e-05 1.786924500000000000e+07
5.181897737217152185e-05 1.773363900000000000e+07
5.188148518564820923e-05 1.752707000000000000e+07
5.194399299912489662e-05 1.725165600000000000e+07
5.200650081260157722e-05 1.692102700000000000e+07
5.206900862607826460e-05 1.652658100000000000e+07
5.213151643955494521e-05 1.605596100000000000e+07
5.219402425303163259e-05 1.553871800000000000e+07
5.225653206650831319e-05 1.497081900000000000e+07
5.231903987998500058e-05 1.434816700000000000e+07
5.238154769346168796e-05 1.368031000000000000e+07
5.244405550693836856e-05 1.298370400000000000e+07
5.250656332041505594e-05 1.225154600000000000e+07
5.256907113389173655e-05 1.149333700000000000e+07
5.263157894736842393e-05 1.071636000000000000e+07
5.269408676084511131e-05 9.919009000000000000e+06
5.275659457432179192e-05 9.118525000000000000e+06
5.281910238779847930e-05 8.319513000000000000e+06
5.288161020127515991e-05 7.523223000000000000e+06
5.294411801475184729e-05 6.739449000000000000e+06
5.300662582822853467e-05 5.969561000000000000e+06
5.306913364170521527e-05 5.235387000000000000e+06
5.313164145518190266e-05 4.522292000000000000e+06
5.319414926865858326e-05 3.846492000000000000e+06
5.325665708213527064e-05 3.209444000000000000e+06
5.331916489561195125e-05 2.621872000000000000e+06
5.338167270908863863e-05 2.084457000000000000e+06
5.344418052256532601e-05 1.600301000000000000e+06
5.350668833604200662e-05 1.175335000000000000e+06
5.356919614951869400e-05 8.121810000000000000e+05
5.363170396299537460e-05 5.138930000000000000e+05
5.369421177647206198e-05 2.817930000000000000e+05
5.375671958994874937e-05 1.189230000000000000e+05
5.381922740342542997e-05 2.478500000000000000e+04
5.388173521690211735e-05 8.990000000000000000e+02
5.394424303037879796e-05 4.712100000000000000e+04
5.400675084385548534e-05 1.621890000000000000e+05
5.406925865733217272e-05 3.451270000000000000e+05
5.413176647080885333e-05 5.971260000000000000e+05
5.419427428428554071e-05 9.115340000000000000e+05
5.425678209776222131e-05 1.287879000000000000e+06
5.431928991123890870e-05 1.723268000000000000e+06
5.438179772471558930e-05 2.212738000000000000e+06
5.444430553819227668e-05 2.753878000000000000e+06
5.450681335166896406e-05 3.339512000000000000e+06
5.456932116514564467e-05 3.968608000000000000e+06
5.463182897862233205e-05 4.632941000000000000e+06
5.469433679209901266e-05 5.328034000000000000e+06
5.475684460557570004e-05 6.046571000000000000e+06
5.481935241905238742e-05 6.783413000000000000e+06
5.488186023252906802e-05 7.531648000000000000e+06
5.494436804600575541e-05 8.296888000000000000e+06
5.500687585948243601e-05 9.045367000000000000e+06
5.506938367295912339e-05 9.799992000000000000e+06
5.513189148643581077e-05 1.053808700000000000e+07
5.519439929991249138e-05 1.125896900000000000e+07
5.525690711338917876e-05 1.196478800000000000e+07
5.531941492686585937e-05 1.262844700000000000e+07
5.538192274034254675e-05 1.325529600000000000e+07
5.544443055381922735e-05 1.386128600000000000e+07
5.550693836729591474e-05 1.439984300000000000e+07
5.556944618077260212e-05 1.490603600000000000e+07
5.563195399424928272e-05 1.534286300000000000e+07
5.569446180772597010e-05 1.574132800000000000e+07
5.575696962120265071e-05 1.607401400000000000e+07
5.581947743467933809e-05 1.633488500000000000e+07
5.588198524815602547e-05 1.653015200000000000e+07
5.594449306163270608e-05 1.667846300000000000e+07
5.600700087510939346e-05 1.673485500000000000e+07
5.606950868858607406e-05 1.674400300000000000e+07
5.613201650206276145e-05 1.667857600000000000e+07
5.619452431553944883e-05 1.653958300000000000e+07
